TransactionID,Date,CustomerID,Amount,Category,PaymentMode,MerchantID,BranchID,Notes,Status,Location,DeviceID,Campaign,TaxAmount,DiscountAmount,is_refund,neg_non_refund,is_outlier
T105832,2025-05-08 01:12:00,C3240,3554.56,Food,Card,M622,B11,Discount applied,Completed,Kolkata,D3787,Summer Sale,361.37,187.56,False,False,False
T105833,2025-05-08 01:13:00,C2476,3380.94,Groceries,NetBanking,M510,B2,Discount applied,Completed,Mumbai,D6181,No Campaign,3.11,289.75,False,False,False
T105835,2025-05-08 01:15:00,C4407,696.6,Entertainment,UPI,M189,B15,Discount applied,Completed,Bangalore,D9349,Festive Offer,411.83,53.73,False,False,False
T105839,2025-05-08 01:19:00,C4311,986.45,Groceries,Cash,M191,B29,Promo applied,Completed,Mumbai,D6892,Festive Offer,131.91,180.94,False,False,False
T105840,2025-05-08 01:20:00,C2855,474.34,Entertainment,UPI,M411,B18,Discount applied,Completed,Mumbai,D8833,New Launch,408.06,27.43,False,False,False
T105841,2025-05-08 01:21:00,C2506,4720.19,Entertainment,Card,M109,B38,,Completed,Mumbai,D4729,Festive Offer,227.62,63.36,False,False,False
T105843,2025-05-08 01:23:00,C3763,1571.71,Groceries,UPI,M854,B13,Discount applied,Completed,Mumbai,D9384,New Launch,472.47,141.26,False,False,False
T105844,2025-05-08 01:24:00,C4663,1483.81,Health,Card,M845,B5,,Completed,Kolkata,D7618,Festive Offer,389.56,216.52,False,False,False
T105850,2025-05-08 01:30:00,C4166,209.11,Groceries,Cash,M300,B11,Promo applied,Completed,Mumbai,D1970,New Launch,232.66,98.67,False,False,False
T105852,2025-05-08 01:32:00,C3475,4510.02,Entertainment,NetBanking,M632,B12,,Completed,Mumbai,D7797,Summer Sale,466.12,193.65,False,False,False
T105854,2025-05-08 01:34:00,C2537,4079.05,Clothing,UPI,M966,B38,,Completed,Kolkata,D3106,New Launch,271.78,218.36,False,False,False
T105860,2025-05-08 01:40:00,C3566,3012.33,Groceries,Card,M815,B37,Promo applied,Completed,Chennai,D6054,New Launch,147.98,20.33,False,False,False
T105867,2025-05-08 01:47:00,C1594,1240.95,Entertainment,UPI,M491,B16,,Completed,Chennai,D3093,New Launch,52.29,284.09,False,False,False
T105870,2025-05-08 01:50:00,C1499,3133.12,Health,NetBanking,M817,B38,,Completed,Delhi,D9608,Festive Offer,303.25,297.91,False,False,False
T105871,2025-05-08 01:51:00,C1463,4745.8,Food,Card,M558,B33,Discount applied,Completed,Chennai,D7247,Summer Sale,161.12,88.57,False,False,False
T105875,2025-05-08 01:55:00,C2035,719.62,Electronics,UPI,M207,B35,,Completed,Kolkata,D4840,No Campaign,478.85,26.76,False,False,False
T105880,2025-05-08 02:00:00,C4354,1161.12,Food,UPI,M604,B28,Promo applied,Completed,Mumbai,D6373,No Campaign,292.16,272.21,False,False,False
T105881,2025-05-08 02:01:00,C1139,3123.18,Entertainment,UPI,M184,B34,Discount applied,Completed,Chennai,D3127,New Launch,436.92,91.76,False,False,False
T105886,2025-05-08 02:06:00,C3616,2423.62,Groceries,Cash,M162,B9,Discount applied,Completed,Kolkata,D4572,No Campaign,306.02,225.49,False,False,False
T105896,2025-05-08 02:16:00,C4951,1279.52,Electronics,NetBanking,M238,B27,Promo applied,Completed,Delhi,D8607,Summer Sale,349.36,241.93,False,False,False
T105897,2025-05-08 02:17:00,C4560,2050.37,Groceries,Cash,M328,B16,,Completed,Kolkata,D6431,Summer Sale,53.06,293.95,False,False,False
T105907,2025-05-08 02:27:00,C2164,574.65,Health,UPI,M677,B14,,Completed,Mumbai,D7858,Summer Sale,485.25,272.0,False,False,False
T105910,2025-05-08 02:30:00,C3438,3530.48,Electronics,Cash,M720,B16,Discount applied,Completed,Kolkata,D8028,New Launch,31.63,49.61,False,False,False
T105914,2025-05-08 02:34:00,C3262,3270.69,Entertainment,Card,M332,B12,,Completed,Chennai,D7831,Summer Sale,464.0,241.46,False,False,False
T105918,2025-05-08 02:38:00,C4548,1571.35,Groceries,Card,M481,B45,,Completed,Chennai,D9296,No Campaign,491.62,16.25,False,False,False
T105924,2025-05-08 02:44:00,C3878,4486.71,Entertainment,Cash,M110,B44,Promo applied,Completed,Delhi,D9940,Festive Offer,49.34,73.97,False,False,False
T105928,2025-05-08 02:48:00,C2415,1234.51,Entertainment,UPI,M371,B29,Promo applied,Completed,Kolkata,D1747,Summer Sale,457.57,248.55,False,False,False
T105929,2025-05-08 02:49:00,C3265,2624.24,Health,Card,M882,B36,Promo applied,Completed,Kolkata,D7723,No Campaign,242.44,143.27,False,False,False
T105931,2025-05-08 02:51:00,C2692,990.77,Clothing,NetBanking,M930,B31,,Completed,Mumbai,D1772,Festive Offer,277.24,128.07,False,False,False
T105932,2025-05-08 02:52:00,C1201,3077.54,Clothing,NetBanking,M636,B43,,Completed,Delhi,D3645,Summer Sale,34.29,220.06,False,False,False
T105933,2025-05-08 02:53:00,C3064,4968.52,Clothing,Card,M679,B10,Promo applied,Completed,Chennai,D5118,Summer Sale,295.89,5.69,False,False,False
T105942,2025-05-08 03:02:00,C4153,486.25,Clothing,Card,M447,B31,,Completed,Chennai,D1002,No Campaign,163.93,240.09,False,False,False
T105943,2025-05-08 03:03:00,C4545,3268.14,Entertainment,UPI,M435,B10,,Completed,Kolkata,D2065,New Launch,335.19,21.7,False,False,False
T105949,2025-05-08 03:09:00,C4275,2309.92,Entertainment,Card,M657,B10,Promo applied,Completed,Chennai,D5153,No Campaign,249.49,183.6,False,False,False
T105954,2025-05-08 03:14:00,C3145,4557.82,Electronics,NetBanking,M815,B24,Promo applied,Completed,Bangalore,D8524,Summer Sale,287.44,185.94,False,False,False
T105955,2025-05-08 03:15:00,C4416,769.64,Health,NetBanking,M839,B5,Discount applied,Completed,Mumbai,D3463,No Campaign,312.13,282.78,False,False,False
T105964,2025-05-08 03:24:00,C1153,4868.63,Clothing,Card,M353,B43,,Completed,Mumbai,D5688,New Launch,400.28,213.74,False,False,False
T105972,2025-05-08 03:32:00,C3067,2090.73,Entertainment,UPI,M148,B35,Promo applied,Completed,Kolkata,D6102,New Launch,184.6,104.98,False,False,False
T105973,2025-05-08 03:33:00,C3600,3964.27,Entertainment,NetBanking,M997,B22,Discount applied,Completed,Mumbai,D2458,Summer Sale,255.15,181.72,False,False,False
T105975,2025-05-08 03:35:00,C3195,58.96,Electronics,UPI,M478,B7,Discount applied,Completed,Chennai,D7266,No Campaign,123.29,279.34,False,False,False
T105976,2025-05-08 03:36:00,C4179,2943.35,Electronics,UPI,M147,B19,Promo applied,Completed,Mumbai,D1666,New Launch,96.5,30.48,False,False,False
T105978,2025-05-08 03:38:00,C1595,3269.03,Electronics,Card,M561,B38,Discount applied,Completed,Mumbai,D9673,No Campaign,43.68,289.21,False,False,False
T105979,2025-05-08 03:39:00,C4554,4006.14,Food,UPI,M258,B7,,Completed,Delhi,D9229,New Launch,334.87,156.88,False,False,False
T105980,2025-05-08 03:40:00,C3414,4476.35,Food,Card,M820,B30,Promo applied,Completed,Bangalore,D8283,Festive Offer,142.04,48.12,False,False,False
T105981,2025-05-08 03:41:00,C4905,3757.25,Health,Card,M943,B40,,Completed,Chennai,D4702,New Launch,333.72,270.09,False,False,False
T105988,2025-05-08 03:48:00,C2742,2788.21,Entertainment,Cash,M777,B36,,Completed,Kolkata,D4551,Summer Sale,376.59,222.08,False,False,False
T105992,2025-05-08 03:52:00,C1480,1562.38,Electronics,Card,M957,B15,,Completed,Chennai,D4645,New Launch,249.21,9.91,False,False,False
T105995,2025-05-08 03:55:00,C4397,4565.39,Health,NetBanking,M681,B38,Promo applied,Completed,Bangalore,D9942,Festive Offer,393.56,297.32,False,False,False
T105996,2025-05-08 03:56:00,C1744,1900.54,Clothing,Cash,M237,B4,,Completed,Kolkata,D5732,Summer Sale,483.25,262.86,False,False,False
T106004,2025-05-08 04:04:00,C2088,1128.52,Entertainment,UPI,M495,B11,,Completed,Mumbai,D8302,Festive Offer,36.15,35.29,False,False,False
T106010,2025-05-08 04:10:00,C4150,3022.51,Clothing,Cash,M205,B8,,Completed,Delhi,D2019,No Campaign,189.39,164.48,False,False,False
T106015,2025-05-08 04:15:00,C3964,1876.26,Clothing,Cash,M618,B25,Promo applied,Completed,Chennai,D6145,Festive Offer,113.99,102.74,False,False,False
T106020,2025-05-08 04:20:00,C1609,32.89,Health,Cash,M383,B40,Discount applied,Completed,Chennai,D9705,Summer Sale,383.59,251.48,False,False,False
T106023,2025-05-08 04:23:00,C3028,4504.27,Electronics,NetBanking,M678,B10,,Completed,Bangalore,D5130,New Launch,443.46,184.93,False,False,False
T106027,2025-05-08 04:27:00,C1300,717.86,Electronics,Cash,M452,B36,,Completed,Chennai,D1189,Festive Offer,497.47,170.87,False,False,False
T106042,2025-05-08 04:42:00,C4871,2615.59,Health,Card,M719,B31,Promo applied,Completed,Kolkata,D4124,New Launch,416.51,9.7,False,False,False
T106044,2025-05-08 04:44:00,C1175,3184.23,Groceries,Cash,M440,B39,,Completed,Mumbai,D8620,No Campaign,258.57,97.51,False,False,False
T106046,2025-05-08 04:46:00,C3704,95.4,Entertainment,Cash,M137,B45,,Completed,Chennai,D9013,No Campaign,411.66,234.04,False,False,False
T106047,2025-05-08 04:47:00,C1841,311.66,Groceries,Cash,M603,B1,Discount applied,Completed,Mumbai,D1253,Summer Sale,51.25,60.22,False,False,False
T106048,2025-05-08 04:48:00,C1369,603.52,Groceries,Cash,M953,B33,Promo applied,Completed,Mumbai,D5863,Festive Offer,390.32,199.81,False,False,False
T106050,2025-05-08 04:50:00,C3101,597.09,Entertainment,UPI,M791,B46,,Completed,Mumbai,D2466,No Campaign,266.91,155.99,False,False,False
T106051,2025-05-08 04:51:00,C1689,2136.15,Entertainment,Card,M925,B41,Discount applied,Completed,Mumbai,D4102,New Launch,47.35,216.4,False,False,False
T106053,2025-05-08 04:53:00,C2779,3898.04,Entertainment,Card,M642,B28,,Completed,Kolkata,D7682,No Campaign,54.34,23.62,False,False,False
T106056,2025-05-08 04:56:00,C4198,2561.55,Electronics,Card,M220,B16,Promo applied,Completed,Delhi,D9248,Summer Sale,233.87,135.13,False,False,False
T106058,2025-05-08 04:58:00,C4995,2682.18,Clothing,Cash,M790,B48,Promo applied,Completed,Chennai,D1726,Festive Offer,327.5,271.44,False,False,False
T106061,2025-05-08 05:01:00,C1643,4312.51,Entertainment,Cash,M357,B25,Promo applied,Completed,Chennai,D8860,Festive Offer,116.82,99.05,False,False,False
T106064,2025-05-08 05:04:00,C1072,4861.39,Food,NetBanking,M856,B2,Promo applied,Completed,Chennai,D2677,No Campaign,302.99,257.48,False,False,False
T106066,2025-05-08 05:06:00,C4993,1922.52,Electronics,UPI,M289,B19,Promo applied,Completed,Delhi,D7934,Festive Offer,39.54,106.97,False,False,False
T106067,2025-05-08 05:07:00,C3962,4771.17,Clothing,Card,M796,B37,,Completed,Kolkata,D9984,New Launch,380.58,50.62,False,False,False
T106069,2025-05-08 05:09:00,C1859,3403.75,Electronics,NetBanking,M489,B10,Discount applied,Completed,Delhi,D6436,Summer Sale,76.28,230.41,False,False,False
T106072,2025-05-08 05:12:00,C3424,3898.89,Groceries,UPI,M403,B3,,Completed,Mumbai,D6747,New Launch,120.01,75.41,False,False,False
T106076,2025-05-08 05:16:00,C2516,1148.07,Food,NetBanking,M835,B13,,Completed,Kolkata,D3899,Summer Sale,109.4,158.13,False,False,False
T106077,2025-05-08 05:17:00,C4751,3419.82,Groceries,UPI,M435,B2,,Completed,Bangalore,D7995,New Launch,278.88,182.48,False,False,False
T106078,2025-05-08 05:18:00,C3086,980.3,Electronics,Cash,M617,B29,Promo applied,Completed,Mumbai,D7156,Festive Offer,93.41,183.67,False,False,False
T106079,2025-05-08 05:19:00,C1368,4212.85,Groceries,UPI,M341,B33,,Completed,Bangalore,D6520,New Launch,22.21,11.53,False,False,False
T106080,2025-05-08 05:20:00,C3804,1342.79,Food,NetBanking,M758,B26,Promo applied,Completed,Chennai,D9550,No Campaign,476.78,262.62,False,False,False
T106081,2025-05-08 05:21:00,C1150,1971.21,Clothing,Card,M627,B29,,Completed,Kolkata,D2808,Festive Offer,20.53,286.1,False,False,False
T106083,2025-05-08 05:23:00,C2503,3223.18,Food,Cash,M954,B30,,Completed,Mumbai,D2552,No Campaign,153.38,30.4,False,False,False
T106084,2025-05-08 05:24:00,C2459,514.81,Health,Card,M854,B36,Discount applied,Completed,Chennai,D8344,New Launch,273.18,79.14,False,False,False
T106087,2025-05-08 05:27:00,C2598,4421.85,Electronics,UPI,M493,B18,Promo applied,Completed,Bangalore,D6072,Festive Offer,65.48,46.52,False,False,False
T106091,2025-05-08 05:31:00,C1068,452.0,Health,NetBanking,M844,B1,,Completed,Chennai,D2500,Festive Offer,457.42,67.8,False,False,False
T106099,2025-05-08 05:39:00,C4010,1704.64,Groceries,Card,M517,B5,,Completed,Bangalore,D1037,Festive Offer,338.03,213.92,False,False,False
T106103,2025-05-08 05:43:00,C1330,3876.83,Entertainment,UPI,M218,B2,Promo applied,Completed,Delhi,D4189,Festive Offer,74.03,294.18,False,False,False
T106104,2025-05-08 05:44:00,C2551,1272.14,Electronics,UPI,M956,B5,,Completed,Chennai,D5292,No Campaign,178.51,127.3,False,False,False
T106108,2025-05-08 05:48:00,C2526,476.86,Food,Card,M599,B28,,Completed,Bangalore,D1065,New Launch,331.29,181.52,False,False,False
T106109,2025-05-08 05:49:00,C2673,580.51,Electronics,Cash,M437,B21,Discount applied,Completed,Kolkata,D6951,Festive Offer,453.1,263.12,False,False,False
T106115,2025-05-08 05:55:00,C4514,4418.49,Entertainment,Card,M542,B40,,Completed,Delhi,D6162,Summer Sale,3.09,242.56,False,False,False
T106118,2025-05-08 05:58:00,C3551,4929.36,Clothing,NetBanking,M562,B3,,Completed,Bangalore,D2510,No Campaign,484.03,54.15,False,False,False
T106120,2025-05-08 06:00:00,C3434,2842.42,Entertainment,Cash,M458,B2,,Completed,Kolkata,D6251,No Campaign,398.86,19.48,False,False,False
T106121,2025-05-08 06:01:00,C2993,2850.74,Clothing,Cash,M491,B18,Promo applied,Completed,Mumbai,D7411,Summer Sale,138.33,110.1,False,False,False
T106126,2025-05-08 06:06:00,C1602,4871.02,Clothing,UPI,M843,B13,,Completed,Bangalore,D5677,New Launch,100.92,168.76,False,False,False
T106128,2025-05-08 06:08:00,C2799,494.96,Entertainment,Cash,M520,B31,,Completed,Delhi,D6685,Summer Sale,207.13,72.23,False,False,False
T106134,2025-05-08 06:14:00,C3556,865.07,Clothing,UPI,M865,B45,Discount applied,Completed,Kolkata,D3205,Festive Offer,264.8,139.77,False,False,False
T106135,2025-05-08 06:15:00,C1389,4245.01,Electronics,UPI,M443,B25,,Completed,Chennai,D2205,Summer Sale,399.78,113.32,False,False,False
T106138,2025-05-08 06:18:00,C1294,4243.43,Health,UPI,M203,B45,Promo applied,Completed,Mumbai,D5175,Festive Offer,133.04,62.37,False,False,False
T106143,2025-05-08 06:23:00,C3596,4072.51,Entertainment,Card,M944,B12,Promo applied,Completed,Kolkata,D5036,Festive Offer,126.23,74.31,False,False,False
T106146,2025-05-08 06:26:00,C1567,3532.44,Health,UPI,M462,B44,Discount applied,Completed,Chennai,D8854,No Campaign,402.3,151.78,False,False,False
T106159,2025-05-08 06:39:00,C4697,3670.5,Health,Cash,M370,B33,Promo applied,Completed,Kolkata,D8435,New Launch,424.29,146.93,False,False,False
T106163,2025-05-08 06:43:00,C2358,902.49,Entertainment,Card,M393,B30,,Completed,Delhi,D3473,Festive Offer,333.22,148.96,False,False,False
T106174,2025-05-08 06:54:00,C3819,2723.11,Electronics,NetBanking,M829,B28,Promo applied,Completed,Delhi,D4658,Summer Sale,55.47,236.57,False,False,False
T106179,2025-05-08 06:59:00,C1874,792.76,Clothing,NetBanking,M142,B21,Promo applied,Completed,Kolkata,D2706,No Campaign,458.14,39.58,False,False,False
T106181,2025-05-08 07:01:00,C3135,2667.32,Food,Card,M234,B28,Discount applied,Completed,Chennai,D3974,Festive Offer,63.24,274.97,False,False,False
T106182,2025-05-08 07:02:00,C4907,1478.86,Electronics,NetBanking,M581,B30,,Completed,Bangalore,D2870,Summer Sale,116.58,75.26,False,False,False
T106189,2025-05-08 07:09:00,C3981,4421.98,Entertainment,UPI,M400,B39,Discount applied,Completed,Delhi,D9531,Festive Offer,145.79,144.24,False,False,False
T106194,2025-05-08 07:14:00,C4109,2634.77,Clothing,UPI,M154,B44,Discount applied,Completed,Kolkata,D4410,Festive Offer,135.21,100.89,False,False,False
T106202,2025-05-08 07:22:00,C3068,519.58,Electronics,UPI,M835,B1,Promo applied,Completed,Kolkata,D5120,Summer Sale,104.95,96.12,False,False,False
T106208,2025-05-08 07:28:00,C2619,2619.22,Health,Cash,M271,B6,Promo applied,Completed,Mumbai,D3484,New Launch,29.56,285.28,False,False,False
T106209,2025-05-08 07:29:00,C4666,945.11,Electronics,NetBanking,M232,B34,Discount applied,Completed,Kolkata,D1195,No Campaign,34.95,159.37,False,False,False
T106212,2025-05-08 07:32:00,C1068,1764.79,Entertainment,NetBanking,M366,B9,Promo applied,Completed,Mumbai,D9909,New Launch,347.77,61.17,False,False,False
T106216,2025-05-08 07:36:00,C4515,3918.23,Entertainment,NetBanking,M540,B45,,Completed,Bangalore,D3081,Festive Offer,354.09,111.78,False,False,False
T106218,2025-05-08 07:38:00,C3359,2585.64,Clothing,Cash,M266,B37,Promo applied,Completed,Chennai,D8049,Festive Offer,301.66,61.9,False,False,False
T106219,2025-05-08 07:39:00,C1745,3435.93,Food,NetBanking,M519,B48,,Completed,Delhi,D1533,Summer Sale,53.9,169.57,False,False,False
T106222,2025-05-08 07:42:00,C1276,3263.66,Clothing,Card,M382,B2,,Completed,Chennai,D1485,Summer Sale,446.27,257.62,False,False,False
T106227,2025-05-08 07:47:00,C4927,4407.8,Entertainment,Card,M271,B44,Promo applied,Completed,Bangalore,D1108,New Launch,34.21,222.45,False,False,False
T106230,2025-05-08 07:50:00,C2334,1982.32,Electronics,NetBanking,M149,B34,,Completed,Delhi,D9673,Festive Offer,68.05,202.95,False,False,False
T106231,2025-05-08 07:51:00,C2837,3341.76,Entertainment,NetBanking,M739,B3,,Completed,Mumbai,D9775,New Launch,240.62,73.79,False,False,False
T106242,2025-05-08 08:02:00,C3854,1090.99,Entertainment,UPI,M264,B5,Discount applied,Completed,Mumbai,D1725,Festive Offer,330.01,90.35,False,False,False
T106244,2025-05-08 08:04:00,C3144,4632.59,Groceries,NetBanking,M826,B48,Promo applied,Completed,Mumbai,D6045,No Campaign,496.42,81.72,False,False,False
T106245,2025-05-08 08:05:00,C3928,465.93,Electronics,NetBanking,M415,B25,Promo applied,Completed,Kolkata,D1465,New Launch,119.9,137.95,False,False,False
T106246,2025-05-08 08:06:00,C2236,2075.98,Groceries,UPI,M215,B9,Promo applied,Completed,Bangalore,D4234,New Launch,105.06,176.35,False,False,False
T106256,2025-05-08 08:16:00,C3677,2423.13,Electronics,Card,M105,B9,Promo applied,Completed,Bangalore,D7205,Summer Sale,286.51,37.53,False,False,False
T106263,2025-05-08 08:23:00,C3461,1592.51,Entertainment,Cash,M139,B15,Promo applied,Completed,Bangalore,D4315,Festive Offer,372.39,37.08,False,False,False
T106266,2025-05-08 08:26:00,C3773,3805.87,Entertainment,UPI,M701,B23,Promo applied,Completed,Mumbai,D3635,New Launch,159.46,261.55,False,False,False
T106267,2025-05-08 08:27:00,C3504,545.19,Groceries,Cash,M151,B37,,Completed,Kolkata,D6004,No Campaign,77.09,151.51,False,False,False
T106272,2025-05-08 08:32:00,C3700,489.23,Health,UPI,M205,B13,,Completed,Kolkata,D2071,New Launch,58.01,55.01,False,False,False
T106278,2025-05-08 08:38:00,C2942,1864.9,Electronics,Card,M991,B11,,Completed,Chennai,D2607,New Launch,300.91,30.77,False,False,False
T106285,2025-05-08 08:45:00,C1484,2831.72,Food,UPI,M138,B17,,Completed,Chennai,D4870,Festive Offer,251.26,5.43,False,False,False
T106288,2025-05-08 08:48:00,C4089,1124.38,Electronics,Cash,M416,B15,,Completed,Bangalore,D8307,No Campaign,312.4,28.95,False,False,False
T106289,2025-05-08 08:49:00,C2629,4504.57,Health,Cash,M293,B10,,Completed,Chennai,D5664,Summer Sale,272.81,221.34,False,False,False
T106293,2025-05-08 08:53:00,C4485,4674.46,Health,UPI,M919,B10,,Completed,Delhi,D9673,New Launch,413.04,246.95,False,False,False
T106295,2025-05-08 08:55:00,C1637,937.24,Entertainment,NetBanking,M672,B34,,Completed,Mumbai,D2686,No Campaign,389.78,272.28,False,False,False
T106299,2025-05-08 08:59:00,C1498,1345.16,Electronics,Card,M858,B42,,Completed,Delhi,D2332,Festive Offer,110.9,282.21,False,False,False
T106301,2025-05-08 09:01:00,C1633,4229.63,Food,Card,M259,B31,,Completed,Mumbai,D4239,No Campaign,430.15,131.68,False,False,False
T106314,2025-05-08 09:14:00,C3294,403.27,Clothing,Card,M913,B36,Promo applied,Completed,Bangalore,D6884,Festive Offer,139.68,261.14,False,False,False
T106316,2025-05-08 09:16:00,C3805,3867.78,Entertainment,UPI,M221,B28,Promo applied,Completed,Bangalore,D5786,No Campaign,133.5,7.11,False,False,False
T106318,2025-05-08 09:18:00,C1146,3495.65,Food,NetBanking,M275,B25,Promo applied,Completed,Chennai,D9871,New Launch,52.27,259.52,False,False,False
T106319,2025-05-08 09:19:00,C3165,506.46,Health,Card,M545,B13,Promo applied,Completed,Delhi,D2273,Summer Sale,317.7,235.84,False,False,False
